origin,destination,carrier,departure,arrival,carrier_eta
CNSHA,USA,FIRST_CLASS,2016-07-31,2016-08-02,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-03,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-04,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-07-31,2016-08-02,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-06,2016-08-04
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-03,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-07-31,2016-08-05,2016-08-04
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-05,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-02,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-06,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-02,2016-08-02
CNSHA,USA,FIRST_CLASS,2016-07-31,2016-08-02,2016-08-01
CNSHA,USA,SECOND_CLASS,2016-07-31,2016-08-06,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-03,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-05,2016-08-05
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-06,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-05,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-07,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-06,2016-08-05
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-05,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-03,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-07,2016-08-05
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-04,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-05,2016-08-03
CNSHA,USA,SAME_DAY,2016-08-01,2016-08-02,2016-08-01
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-07,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-01,2016-08-03,2016-08-02
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-07,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-07,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-01,2016-08-03,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-05,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-01,2016-08-03,2016-08-02
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-06,2016-08-05
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-07,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-07,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-07,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-03,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-01,2016-08-06,2016-08-05
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-05,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-08-01,2016-08-03,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-08,2016-08-06
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,SECOND_CLASS,2016-08-02,2016-08-06,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-06,2016-08-06
CNSHA,USA,SECOND_CLASS,2016-08-02,2016-08-08,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-08,2016-08-06
CNSHA,USA,SECOND_CLASS,2016-08-02,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-08,2016-08-06
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-06,2016-08-06
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,FIRST_CLASS,2016-08-02,2016-08-04,2016-08-03
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-04,2016-08-06
CNSHA,USA,SECOND_CLASS,2016-08-02,2016-08-04,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-08,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-02,2016-08-04,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-05,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-06,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-05,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-08,2016-08-07
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-08,2016-08-07
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,SECOND_CLASS,2016-08-03,2016-08-05,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-08,2016-08-07
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-08,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-08,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-06,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,SECOND_CLASS,2016-08-03,2016-08-05,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-08,2016-08-07
CNSHA,USA,FIRST_CLASS,2016-08-03,2016-08-05,2016-08-04
CNSHA,USA,STANDARD_CLASS,2016-08-03,2016-08-07,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-08,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-07,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-09,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-07,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-07,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-08,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-08,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-08,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-10,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-08,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-08,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-06,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-07,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-10,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-10,2016-08-08
CNSHA,USA,SECOND_CLASS,2016-08-04,2016-08-06,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-09,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-04,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-07,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-09,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-06,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-09,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-04,2016-08-09,2016-08-08
CNSHA,USA,SAME_DAY,2016-08-05,2016-08-06,2016-08-05
CNSHA,USA,FIRST_CLASS,2016-08-05,2016-08-07,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-08,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-08,2016-08-09
CNSHA,USA,FIRST_CLASS,2016-08-05,2016-08-07,2016-08-06
CNSHA,USA,FIRST_CLASS,2016-08-05,2016-08-07,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-07,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-07,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-08,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-10,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-11,2016-08-09
CNSHA,USA,FIRST_CLASS,2016-08-05,2016-08-07,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-07,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-11,2016-08-09
CNSHA,USA,FIRST_CLASS,2016-08-05,2016-08-07,2016-08-06
CNSHA,USA,FIRST_CLASS,2016-08-05,2016-08-07,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-09,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-10,2016-08-09
CNSHA,USA,SECOND_CLASS,2016-08-05,2016-08-09,2016-08-07
CNSHA,USA,SAME_DAY,2016-08-05,2016-08-06,2016-08-05
CNSHA,USA,SECOND_CLASS,2016-08-05,2016-08-09,2016-08-07
CNSHA,USA,SAME_DAY,2016-08-05,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-10,2016-08-09
CNSHA,USA,SAME_DAY,2016-08-05,2016-08-06,2016-08-05
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-10,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-07,2016-08-09
CNSHA,USA,SECOND_CLASS,2016-08-05,2016-08-09,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-09,2016-08-09
CNSHA,USA,FIRST_CLASS,2016-08-05,2016-08-07,2016-08-06
CNSHA,USA,STANDARD_CLASS,2016-08-05,2016-08-09,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-12,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-12,2016-08-10
CNSHA,USA,FIRST_CLASS,2016-08-06,2016-08-08,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-12,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-08,2016-08-10
CNSHA,USA,FIRST_CLASS,2016-08-06,2016-08-08,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-10,2016-08-10
CNSHA,USA,FIRST_CLASS,2016-08-06,2016-08-08,2016-08-07
CNSHA,USA,FIRST_CLASS,2016-08-06,2016-08-08,2016-08-07
CNSHA,USA,SECOND_CLASS,2016-08-06,2016-08-12,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-10,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-08,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-10,2016-08-10
CNSHA,USA,SECOND_CLASS,2016-08-06,2016-08-12,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-06,2016-08-08,2016-08-07
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-08,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-12,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-11,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-09,2016-08-10
CNSHA,USA,SECOND_CLASS,2016-08-06,2016-08-11,2016-08-08
CNSHA,USA,SECOND_CLASS,2016-08-06,2016-08-09,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-09,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-12,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-06,2016-08-09,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-13,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-11,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-13,2016-08-11
CNSHA,USA,SECOND_CLASS,2016-08-07,2016-08-11,2016-08-09
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-11,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-12,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-12,2016-08-11
CNSHA,USA,SECOND_CLASS,2016-08-07,2016-08-13,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-12,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-11,2016-08-11
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-10,2016-08-11
CNSHA,USA,SECOND_CLASS,2016-08-07,2016-08-11,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-11,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-11,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-12,2016-08-11
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-13,2016-08-11
CNSHA,USA,SECOND_CLASS,2016-08-07,2016-08-11,2016-08-09
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,SECOND_CLASS,2016-08-07,2016-08-11,2016-08-09
CNSHA,USA,SECOND_CLASS,2016-08-07,2016-08-10,2016-08-09
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-09,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-12,2016-08-11
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,FIRST_CLASS,2016-08-07,2016-08-09,2016-08-08
CNSHA,USA,SECOND_CLASS,2016-08-07,2016-08-09,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-09,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-07,2016-08-10,2016-08-11
CNSHA,USA,SECOND_CLASS,2016-08-08,2016-08-12,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-12,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-13,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-11,2016-08-12
CNSHA,USA,SECOND_CLASS,2016-08-08,2016-08-12,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-11,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-13,2016-08-12
CNSHA,USA,SECOND_CLASS,2016-08-08,2016-08-14,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-12,2016-08-12
CNSHA,USA,SAME_DAY,2016-08-08,2016-08-09,2016-08-08
CNSHA,USA,SECOND_CLASS,2016-08-08,2016-08-14,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-10,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-12,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-13,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-12,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-14,2016-08-12
CNSHA,USA,SECOND_CLASS,2016-08-08,2016-08-14,2016-08-10
CNSHA,USA,SECOND_CLASS,2016-08-08,2016-08-11,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-10,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-13,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-08,2016-08-11,2016-08-12
CNSHA,USA,SECOND_CLASS,2016-08-09,2016-08-12,2016-08-11
CNSHA,USA,FIRST_CLASS,2016-08-09,2016-08-11,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-15,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-12,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-13,2016-08-13
CNSHA,USA,FIRST_CLASS,2016-08-09,2016-08-11,2016-08-10
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-11,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-12,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-11,2016-08-13
CNSHA,USA,SECOND_CLASS,2016-08-09,2016-08-12,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-11,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-14,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-13,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-12,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-11,2016-08-13
CNSHA,USA,SAME_DAY,2016-08-09,2016-08-09,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-11,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-11,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-13,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-12,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-12,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-14,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-11,2016-08-13
CNSHA,USA,SAME_DAY,2016-08-09,2016-08-09,2016-08-09
CNSHA,USA,STANDARD_CLASS,2016-08-09,2016-08-14,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-12,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-16,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-13,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-13,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-16,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-12,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-16,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-15,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-15,2016-08-14
CNSHA,USA,FIRST_CLASS,2016-08-10,2016-08-12,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-15,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-13,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-13,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-16,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-14,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-12,2016-08-14
CNSHA,USA,SECOND_CLASS,2016-08-10,2016-08-15,2016-08-12
CNSHA,USA,SECOND_CLASS,2016-08-10,2016-08-15,2016-08-12
CNSHA,USA,SAME_DAY,2016-08-10,2016-08-10,2016-08-10
CNSHA,USA,SECOND_CLASS,2016-08-10,2016-08-16,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-16,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-12,2016-08-14
CNSHA,USA,SECOND_CLASS,2016-08-10,2016-08-12,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-13,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-16,2016-08-14
CNSHA,USA,SECOND_CLASS,2016-08-10,2016-08-16,2016-08-12
CNSHA,USA,FIRST_CLASS,2016-08-10,2016-08-12,2016-08-11
CNSHA,USA,STANDARD_CLASS,2016-08-10,2016-08-12,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-14,2016-08-15
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-15,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-15,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-16,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-14,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-16,2016-08-15
CNSHA,USA,SAME_DAY,2016-08-11,2016-08-11,2016-08-11
CNSHA,USA,FIRST_CLASS,2016-08-11,2016-08-13,2016-08-12
CNSHA,USA,FIRST_CLASS,2016-08-11,2016-08-13,2016-08-12
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-13,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-14,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-17,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-14,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-13,2016-08-15
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-16,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-16,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-13,2016-08-15
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-14,2016-08-13
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-14,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-14,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-14,2016-08-15
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-15,2016-08-13
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-13,2016-08-13
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-16,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-17,2016-08-15
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-14,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-17,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-17,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-13,2016-08-15
CNSHA,USA,SECOND_CLASS,2016-08-11,2016-08-16,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-14,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-17,2016-08-15
CNSHA,USA,STANDARD_CLASS,2016-08-11,2016-08-13,2016-08-15
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-15,2016-08-14
CNSHA,USA,FIRST_CLASS,2016-08-12,2016-08-14,2016-08-13
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-16,2016-08-14
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-18,2016-08-14
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-16,2016-08-14
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-14,2016-08-14
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-14,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-18,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-16,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-16,2016-08-16
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-16,2016-08-14
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-16,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-17,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-14,2016-08-16
CNSHA,USA,SECOND_CLASS,2016-08-12,2016-08-18,2016-08-14
CNSHA,USA,FIRST_CLASS,2016-08-12,2016-08-14,2016-08-13
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-16,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-14,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-15,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-14,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-15,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-18,2016-08-16
CNSHA,USA,STANDARD_CLASS,2016-08-12,2016-08-16,2016-08-16
